1710,2382,5
1710,2382,10
12059,16956,10
5062,5039,5
8001,10357,10
9882,14291,10
1783,16500,5
5062,7679,10
2746,4572,10
2746,4572,5
2746,4572,10
7317,6744,5
11270,16398,7
1934,2734,7
5062,7679,5
4637,8110,5
4637,8110,7
5156,755,10
2746,4572,5
7654,19311,7
1710,2382,7
5348,8110,7
5580,2042,5
10711,8515,7
10711,8515,4
10711,8515,7
10711,8515,7
10711,8515,7
10711,8515,7
7317,7931,2
1710,2382,7
7888,10816,7
6423,12749,7
4637,8110,5
10711,8515,7
4204,6659,7
2746,4572,7
10711,8515,7
1710,2382,7
4637,9386,7
12272,8033,10
5580,8185,10
10711,8515,7
753,7740,7
2746,4572,10
3658,15426,10
2863,11357,10
10711,8515,7
5062,7679,7
4614,6433,7
1710,2382,5
4204,6659,5
11427,16173,5
5156,755,7
11427,16173,7
3658,17911,7
8981,12902,7
10711,8515,7
6781,1331,5
1710,2382,5
8468,12108,7
2116,8404,5
5156,755,7
11427,16173,7
5949,1049,7
753,7740,10
8981,12902,7
11427,16173,7
753,7740,5
753,7740,7
5156,755,7
3008,12353,10
4204,6659,6
12664,19296,5
12664,19296,5
7317,18993,5
7888,10816,1
1434,2060,5
12664,19296,10
12664,19296,5
4294,6765,10
10711,8515,5
11427,11598,7
4204,6659,7
5156,755,5
5156,755,5
5156,755,10
5156,755,7
5156,755,7
5156,755,7
5156,755,7
5156,755,7
5156,755,4
3658,15426,10
1710,2382,5
5062,7679,10
784,1114,10
1710,2382,10
5580,8185,10
5156,755,10
10604,15940,7
1815,12158,5
753,7740,5
10711,8515,7
11427,16173,7
5156,755,5
1934,2734,7
5156,755,10
3526,5447,4
5156,755,7
5156,16082,5
5156,755,7
5156,755,7
7317,18993,10
11427,16173,7
5156,755,7
10974,15915,3
12270,7245,10
10083,9628,4
13191,19438,7
5062,7679,7
5156,16082,5
3658,15426,4
1815,11459,7
3658,15426,7
5062,7679,2
304,6625,2
11427,16642,7
11427,16173,7
11427,16173,7
4184,4653,7
784,238,7
11427,16173,7
7317,18993,5
8001,11218,3
8001,11218,7
7431,9048,4
3658,15426,7
7891,2593,7
12263,7101,7
10711,8515,7
10711,8515,7
4637,6287,7
10467,15127,7
2746,4572,7
7317,18958,5
7317,8333,5
443,7054,7
12664,19296,4
2116,8404,5
2116,13553,5
2116,8404,5
2116,8404,7
2116,8404,7
2116,8404,5
3658,15426,7
11427,16642,6
11427,11598,10
11427,11598,5
11427,16642,4
11427,16642,7
11427,11598,10
3008,17699,7
6638,9636,2
7061,6538,7
7061,6538,5
8001,3751,6
8226,18529,5
12772,18655,7
8592,18752,7
8592,12316,7
7317,18964,5
10310,14879,6
10428,15066,10
11706,17059,6
5580,2042,6
11427,16173,7
11427,16173,10
11427,16173,7
11427,16173,7
11427,16173,7
7317,8333,6
10083,9628,10
925,2661,5
6638,9636,5
12772,18655,5
4294,6765,6
12272,19296,7
3658,15426,10
3658,15426,10
3658,15426,5
3658,15426,10
4751,10052,7
5156,755,10
11427,16642,5
11427,16173,10
11427,16173,5
11427,16173,7
11427,16173,10
11427,16642,10
10711,8515,6
4637,8110,5
11427,16642,5
6691,13766,5
1907,15455,7
6781,1332,5
2116,14867,5
11427,16173,2
7317,18993,5
7317,18993,5
7317,18993,5
7317,18993,5
7317,8333,5
2116,8404,5
10604,15940,5
7317,8333,10
1815,12158,4
7891,11243,10
753,7740,10
12742,2816,7
8981,12902,10
8001,6128,5
13191,19353,10
10974,15915,7
6690,14431,7
6638,9636,4
5062,7679,10
5580,8185,7
11270,16398,10
7317,18958,7
2691,14278,10
11564,16849,5
6772,9664,7
7317,8333,7
11427,16173,10
5839,18419,7
6638,9636,5
7317,18964,5
5360,2802,5
10111,8809,7
10111,6136,7
11427,16173,4
7444,7729,5
7320,12339,5
10228,8125,7
7891,11241,7
7225,10389,10
8001,5615,5
10711,8515,5
10986,15940,5
11427,16173,5
7317,18993,5
7317,18993,5
5099,10868,7
11427,16173,7
7317,8333,5
3762,5855,7
7317,7931,7
7317,8333,5
5156,9801,7
7317,18993,10
12742,2816,7
7317,18993,5
753,7740,5
9846,19016,5
9846,19016,7
7317,18993,5
2116,8404,7
7317,19040,5
11427,16173,7
11427,16173,7
8799,18235,7
10974,15915,7
4204,6659,9
11427,16173,7
11427,16173,7
11427,16173,7
3008,12353,4
1710,2382,7
1710,2382,5
5062,18357,7
5062,7679,7
5062,7679,4
5062,7679,7
11270,16398,7
5062,7679,7
5062,7679,5
10711,8515,7
10711,8515,7
11427,16173,7
10427,16320,7
6638,9636,7
5062,7679,7
11427,16173,9
11427,16173,7
4204,6659,2
1710,2382,10
5062,7679,7
5062,7679,7
5062,7679,4
10711,8515,2
10711,8515,7
10711,8515,7
6638,9636,7
7317,7931,7
